,id,name,size,info
4873,2410,Dapsone,317," C0010980, "
2427,2411,Pyridoxin,276," C0034272, "
4611,2412,gamma-interferon,225," C3539881, "
5306,2413,MTPN gene,344," C1423644, "
2847,2414,oligomycin,227," C0028951, "
4255,2415,Normal immunoglobulin human,293," C1578092, "
205,2416,Acute-Phase Protein,288," C0001347, "
5324,2417,Pyridoxine Drug Class,274," C3714638, "
4209,2418,Factor V,239," C0015498, "
270,2419,Calcium ionophore A23187,290," C0521966, "
68,2420,Chlomipramine,259," C0009010, "
2643,2421,SDF4 gene,268," C1822659, "
4840,2422,Orbit (brand of fungicide),292," C3273750, "
5664,2423,COL2A1 Gene,227," C1413580, "
937,2424,GAPDH gene,227," C1414968, "
5562,2425,LDLR gene,308," C1366529, "
2722,2426,Doxycycline,243," C0013090, "
5097,2427,"Argon, NOS",281," C0003781, "
5707,2428,crystalloid solutions,260," C0056562, "
2914,2429,"Bromide, NOS",264," C0006222, "
5194,2430,Deoxyguanosine,239," C0011503, "
2683,2431,adenylate,241," C0597765, "
2850,2432,mercaptopurine,276," C0000618, "
1126,2433,chicken allergenic extract,253," C2722032, "
1297,2434,urates,236," C0935936, "
3304,2435,FBXL15 gene,275," C1539482, "
4127,2436,CFH wt Allele,234," C3273279, "
69,2437,ATP2A2 wt Allele,298," C3814791, "
1469,2438,HBA1 Gene,271," C1415477, "
5106,2439,"Bleach, NOS",219," C0303749, "
1245,2440,DPEP1 gene,285," C1414134, "
1420,2441,NDE1 gene,292," C1425014, "
5926,2442,Tars,298," C0039315, "
5043,2443,Calcium.total,247," C0600069, "
3960,2444,beta-Naphthoflavone,216," C0053490, "
1013,2445,"Methyldopa, centrally acting adntiadrenergic agents",327," C3540782, "
1026,2446,Flurazepam,227," C0016375, "
5059,2447,Indocyanine Green,232," C0021234, "
4769,2448,ML-9,259," C0066653, "
2940,2449,chloride methylene,252," C0025748, "
4478,2450,"Cytotoxic agent, NOS",351," C0304497, "
5568,2451,Tar Dosage Form,297," C2699892, "
908,2452,"Resins, Cholestyramine",284," C0008402, "
5000,2453,HPGDS gene,310," C1865138, "
2885,2454,secretory protein,235," C0597427, "
4373,2455,Pentazocine,272," C0030873, "
5314,2456,4-Aminobenzoic Acid,222," C0000473, "
4205,2457,pollutants,284," C0599786, "
2089,2458,19 a,370," C0619485, "
2293,2459,Flecainide,223," C0016229, "
1284,2460,Atracurium,257," C0004234, "
3131,2461,Naproxen,291," C0027396, "
4441,2462,S100 Calcium-Binding Protein A10,218," C0966870, "
2983,2463,Flagellar stain,215," C0440043, "
4426,2464,"Anabolic steroid, NOS",300," C0002744, "
2268,2465,Cyproheptadine,340," C0010620, "
3954,2466,RNU1-1 gene,235," C1419467, "
5919,2467,Pepsinogen A,279," C0077923, "
3140,2468,differentiation antigens,269," C0003324, "
1031,2469,THM gene,286," C1420725, "
998,2470,Xylazin,271," C0043366, "
3026,2471,Teflon,261," C0699518, "
1923,2472,"Pork insulin, NOS",253," C0770206, "
2637,2473,acids essential fatty,263," C0015686, "
1486,2474,CTSG wt Allele,216," C3540479, "
3631,2475,Insulin Human (Regular),260," C0795635, "
3760,2476,orthophosphate,230," C0029356, "
5250,2477,ubenimex,261," C0053355, "
72,2478,Type II collagen,220," C0009331, "
3331,2479,"Citricum acidum, citric acid, homeopathic preparation",251," C1171556, "
3311,2480,Blood group antigen H,267," C0221131, "
236,2481,blue methylene,272," C0025746, "
3478,2482,Tolbutamide,244," C0040374, "
4520,2483,"Complement, C3a",248," C0009510, "
2708,2484,Fibrinopeptides A,252," C0016022, "
75,2485,acid nicotinic,261," C0028049, "
1724,2486,B6 vitamin,251," C0087162, "
3966,2487,Calcifediol,216," C0006657, "
1022,2488,Vitamin B12 [EPC],240," C2936883, "
5355,2489,ALYREF gene,230," C1425988, "
1895,2490,cholate,225," C0109497, "
627,2491,Chemical Modifier,308," C1516451, "
1070,2492,Response Elements,350," C0600508, "
2150,2493,Eosin Yellowish,294," C0014448, "
2236,2494,Semi-solid dose form,244," C1720454, "
4075,2495,N-(2-aminoethyl)-5-isoquinolinesulfonamide,232," C0067456, "
3515,2496,"Kinase, Choline",231," C0008415, "
3566,2497,"Nucleotides, Cyclic",320," C0028631, "
2762,2498,Strychnine,230," C0202474, "
240,2499,Nicotinic Acid [EPC],261," C3536880, "
1672,2500,Nicotinic Acid Drug Class,261," C3714626, "
5531,2501,anti-IgM,285," C0051980, "
4749,2502,GH1 gene,272," C1333673, "
1502,2503,Calcium/Phosphate,241," C0006712, "
3540,2504,bacterial h antigen,262," C0062044, "
5117,2505,CA5A gene,306," C1413046, "
4003,2506,Cyproterone Acetate,263," C0056855, "
3795,2507,Felodipine,286," C0015772, "
5130,2508,Hydrochloric Acid,259," C0020259, "
5412,2509,SH2D1A wt Allele,256," C2699241, "
4332,2510,Clomifene,226," C0009008, "
618,2511,NDUFB3 gene,252," C1417635, "
4708,2512,TNFAIP1 gene,252," C1420797, "
5081,2513,TNFAIP1 wt Allele,252," C3538796, "
3886,2514,Tartrate resistant acid phosphatase,266," C0297331, "
1782,2515,Muscarinic Antagonist,257," C0003385, "
5794,2516,Diphenhydramine,320," C0012522, "
1593,2517,OVAAL gene,270," C3811616, "
360,2518,acid eicosapentaenoic,244," C0000545, "
5302,2519,Maximum-H,253," C2946875, "
695,2520,benzoate,239," C0005058, "
2027,2521,Phenethylamine,253," C0031399, "
4846,2522,SH2D1A Gene,256," C1420017, "
2962,2523,acetoacetate,233," C0000988, "
590,2524,acetoacetate,233," C0220778, "
5067,2525,dacron,250," C0947693, "
4909,2526,ACAA1 gene,250," C1412102, "
2835,2527,Intralipid,220," C0733854, "
2003,2528,Ethylnitrosourea,241," C0015111, "
1419,2529,AKR1C2 wt Allele,275," C3538867, "
2596,2530,"Carotene, beta",271," C0053396, "
2916,2531,BGLAP gene,246," C1412791, "
2894,2532,gel silica,225," C2936385, "
414,2533,RPL5 wt Allele,290," C3813714, "
5710,2534,poly I:C,253," C0032414, "
4633,2535,iodonitrotetrazolium,259," C0063789, "
1922,2536,Therapeutic Corynebacterium Parvum,283," C1522468, "
1880,2537,Antimalarial,308," C0003374, "
3464,2538,Tetrazolium Nitroblue,267," C0028147, "
104,2539,GSR gene,223," C1415326, "
3976,2540,Estrogenic,280," C0720298, "
1320,2541,Crest,301," C2948667, "
4257,2542,attenuated vaccine,222," C0042211, "
3945,2543,Propafenone,218," C0033429, "
2433,2544,"Tryptamines, NOS",218," C0041248, "
5075,2545,"Hafnium, NOS",217," C0018488, "
4352,2546,Sodium Azide,225," C0074721, "
5088,2547,phosphate calcium,241," C0006711, "
5544,2548,IGBP1 gene,217," C1334087, "
2837,2549,nitrogen liquid,309," C0260055, "
1423,2550,Guanethidine,288," C0018318, "
12,2551,Oxytremorine,237," C0030038, "
5788,2552,Bethanechol,256," C0053526, "
2697,2553,Guanylate Cyclase,229," C0018358, "
1139,2554,Sulphonylurea compounds,245," C0038766, "
5790,2555,"Long chain fatty acid, NOS",246," C0522095, "
1313,2556,tetraspanin-enriched microdomain,276," C3714516, "
912,2557,Oxytetracycline,267," C0030092, "
4940,2558,"Modifiers, Biological Response",283," C0005525, "
2789,2559,F8 gene,276," C1366370, "
52,2560,b polymyxin,242," C0032535, "
4233,2561,human urine,242," C0885847, "
3212,2562,copolymer,228," C0596383, "
693,2563,Tetracaine,262," C0039629, "
1414,2564,recombinant interferon beta,268," C0751599, "
3765,2565,tryptamine,218," C0077431, "
5753,2566,WR-2721,240," C0729078, "
503,2567,3-bromoacetoxyandrostan-17-one,285," C0645690, "
5404,2568,Norethindrone,241," C0028356, "
204,2569,Kava preparation,300," C0939882, "
4999,2570,HEPATIC PROTEIN,277," C1840635, "
3784,2571,Local anesthetics for treatment of hemorrhoids and anal fissures for topical use,287," C3540789, "
5991,2572,"Local anesthetics, ophthalmologic",287," C3541403, "
1396,2573,Saralasin,272," C0036193, "
326,2574,Codeine,259," C0009214, "
2018,2575,Prostaglandin Antagonist,393," C0033529, "
3839,2576,"Calcarea phosphorica, calcium phosphate, Homeopathic preparation",237," C1161320, "
4199,2577,Antiplasmin,229," C0003410, "
2322,2578,PPP1R1A gene,266," C1418824, "
2400,2579,Benzoate,235," C0220795, "
3235,2580,RGN gene,251," C1419366, "
1492,2581,"Bacitracin, NOS",246," C0004599, "
2439,2582,adducts dna,241," C0242958, "
650,2583,Antianginal,358," C3537168, "
2895,2584,functional groups,277," C0598132, "
2087,2585,Bone graft material,259," C0181075, "
3017,2586,prodrug,285," C0033262, "
4950,2587,Saponin,255," C0520481, "
5070,2588,lipid peroxide,263," C0023776, "
4812,2589,CEL gene,221," C1413336, "
4437,2590,Neostigmine,263," C0027679, "
521,2591,"Saponinum, saponin, glucosidal found in Quillaya, Yucca and Senega, Homeopathic preparation",255," C0885750, "
4041,2592,Pergolide,231," C0031007, "
2016,2593,"Lymphocyte antigen, NOS",245," C0023158, "
3444,2594,"Kininogen, NOS",223," C0086509, "
2773,2595,Clonazepam,260," C0009011, "
4158,2596,"Vitamin K, NOS",269," C0042878, "
3019,2597,Nadolol,314," C0027302, "
1699,2598,CFLAR wt Allele,247," C3272498, "
4588,2599,Organic acid (substance),285," C0369760, "
5668,2600,Thioglycolate,226," C0039899, "
2813,2601,of sodium salicylate,259," C0037549, "
656,2602,"GTP Binding Protein alpha Subunit, Gi",283," C0086706, "
2845,2603,of potassium chloride,285," C0032825, "
1524,2604,CFLAR Gene,247," C1413357, "
2682,2605,Pentostatin,247," C0030896, "
5714,2606,"Triphosphate, Cytidine",226," C0010734, "
4239,2607,"Sulfate, Dextran",266," C0079224, "
3641,2608,M-8,257," C0126577, "
2797,2609,Rauwolscine,231," C0242546, "
4265,2610,steeling,248," C0038239, "
632,2611,Antigen in Hh blood group system,252," C1292143, "
64,2612,Extrude,242," C0532245, "
5553,2613,Vitamin K [EPC],266," C2936884, "
2584,2614,Vitamin K containing hemostatics,266," C3541380, "
1822,2615,Vitamin K Drug Class,266," C3714648, "
4208,2616,LATS1 wt Allele,245," C1705714, "
3306,2617,nitrosoguanidine,237," C0028203, "
5952,2618,Auranofin,257," C0004320, "
5654,2619,BGLAP wt Allele,218," C3539565, "
3805,2620,protein muscle,249," C0026832, "
1132,2621,Angiotensin Converting Enzyme Inhibitor [EPC],294," C3536837, "
1426,2622,AN 9,318," C0103186, "
1167,2623,"HLA-D antigen, NOS",246," C0019754, "
5705,2624,Surface delta,294," C0487919, "
1074,2625,microsomal enzymes,227," C0815014, "
5682,2626,enzymes pancreatic,264," C0920330, "
2422,2627,Tap water,224," C2919405, "
4397,2628,channel blockers,240," C0870261, "
3160,2629,"Receptors, Endothelin A",227," C0217843, "
5215,2630,"Eosinum, eosin, Homeopathic preparation",245," C0885297, "
3643,2631,Ergonovine,262," C0014704, "
3214,2632,"Isomerase, NOS",229," C0022202, "
3142,2633,"Tin, NOS",248," C0040238, "
487,2634,Chimerin 1,254," C0067895, "
5819,2635,"Receptor, Purinergic P1",226," C0001471, "
79,2636,foam drug form,276," C0991510, "
2955,2637,Lindane,218," C0005038, "
3332,2638,Fibrin split products,266," C0163275, "
1475,2639,"Blood group antibody B, NOS",266," C0432618, "
4847,2640,Stereoisomers,236," C0376211, "
5808,2641,MRAP gene,234," C1537935, "
2009,2642,ALANINE AMINOPEPTIDASE,218," C0054943, "
482,2643,Phosphomycin,218," C0016610, "
1165,2644,beta antiadrenergic agent,413," C0178504, "
5416,2645,Protein S100-A6,255," C3274823, "
2604,2646,Decarbazine,250," C0010927, "
2331,2647,ADRB1 gene,259," C1439273, "
3194,2648,"Nonionic detergent, NOS",218," C0301242, "
4142,2649,Ethylenediamine,219," C0015093, "
2365,2650,Etretinate,245," C0015137, "
136,2651,Occlusal - Brand Name,260," C0591895, "
2641,2652,sodium pentobarbital,333," C0700349, "
3429,2653,Oxprenolol,326," C0030040, "
2786,2654,"Ethylenediamine, NOS",218," C0015091, "
585,2655,"Fibrinolytic agent, NOS",342," C0016018, "
3102,2656,Thomsen-Friedenreich antibodies,229," C0076533, "
1962,2657,ALPP gene,248," C1412365, "
2569,2658,"ALCOHOL,ISOPROPYL",287," C0022237, "
3343,2659,Sucralfate,235," C0038633, "
797,2660,hormones peptides,263," C0597192, "
5532,2661,CD200 Gene,231," C1540289, "
2167,2662,Anti-epileptic Agent [EPC],273," C3537002, "
2887,2663,Alfentanyl,217," C0002026, "
5294,2664,valproate,249," C0080356, "
1904,2665,"Subunits, Protein",220," C0599220, "
1859,2666,Recombinant Interleukins,218," C1527200, "
3055,2667,Krebs-Ringer solution,282," C0064411, "
3336,2668,ether anaesthetic,223," C3495432, "
5336,2669,ARHGDIB gene,288," C1412526, "
2362,2670,Protease Inhibitor [EPC],316," C3536890, "
2182,2671,Lymphocyte Growth Factor [EPC],256," C2917357, "
5038,2672,antigen hla b27,300," C0019740, "
3200,2673,Sotalol,283," C0037707, "
1756,2674,AS 2,265," C0104281, "
2370,2675,TMPO wt Allele,240," C3541334, "
5227,2676,egg lecithin,224," C0772274, "
4456,2677,Immunoglobulin G subclass,217," C1275917, "
5776,2678,Diluent,290," C1875022, "
2153,2679,HFE gene,264," C1384665, "
51,2680,"Pituitary hormone, NOS",283," C0032015, "
2273,2681,isopropyl,241," C2945717, "
2210,2682,^125^Iodine,322," C0796396, "
3470,2683,CD200 wt Allele,229," C2698590, "
4455,2684,TSPO gene,236," C1823521, "
5877,2685,Small molecules,260," C1328819, "
2804,2686,NLRP3 gene,287," C1424250, "
2908,2687,NLRP3 wt Allele,287," C2698414, "
2216,2688,Septa,256," C0723285, "
87,2689,Betamethasone,290," C0005308, "
3734,2690,^111^Indium,302," C0303403, "
1182,2691,Asparaginase,270," C0003993, "
2600,2692,mimic brand of tebufenozide,348," C1176299, "
778,2693,Methylcellulose,239," C0025729, "
1353,2694,"Antiemetic, NOS",236," C0003297, "
5951,2695,Placental Lactogen,221," C1314785, "
1526,2696,Chlorambucil,289," C0008163, "
349,2697,TRRAP gene,231," C1336677, "
230,2698,TTR Gene,215," C1421224, "
5191,2699,beta-Adrenergic Agonist [EPC],295," C3536829, "
5290,2700,BLNK gene,232," C1332420, "
2669,2701,Evan's Blue,295," C0015205, "
1316,2702,2 a c,238," C0050322, "
1654,2703,TRRAP wt Allele,231," C1710330, "
1376,2704,Cefalexin,218," C0007716, "
5500,2705,HLA-G gene,256," C1415587, "
1106,2706,"Fragment Immunoglobulins, Fc",215," C0021032, "
3692,2707,"Methanesulfonate, Ethyl",221," C0015063, "
4986,2708,oxyhaemoglobin,260," C0030069, "
4280,2709,SLC25A1 gene,215," C1420150, "
3534,2710,mecarzole,216," C0065839, "
3389,2711,anti-Thy-1,220," C0103512, "
4420,2712,antibiotics macrolides,228," C0003240, "
1331,2713,Carotinoids,234," C0007271, "
3056,2714,Gentle,285," C0720654, "
5136,2715,polyurethane,282," C0032616, "
654,2716,"Acid, gamma-Linolenic",232," C0061078, "
2093,2717,Respiratory System Agent,278," C0282686, "
4721,2718,icosanoid,313," C0013725, "
4831,2719,Gluten,244," C2362561, "
3514,2720,Flunarizin,275," C0016295, "
1450,2721,Digitoxin,255," C0012258, "
108,2722,dihydropyridine,228," C0220821, "
269,2723,Ketotiphene,219," C0022642, "
2481,2724,Rat Protein,273," C1335665, "
1211,2725,"Proteinase inhibitors, antifibrinolytic",289," C3653288, "
1739,2726,Amines.biogenic,282," C0005496, "
2191,2727,"T cell antibody, NOS",220," C0312594, "
4704,2728,Regan isoenzyme,238," C0740201, "
1149,2729,"Protein, Organized by Function",244," C0815043, "
586,2730,Amalgam (silver) dental filling material,230," C0440138, "
1066,2731,KNG1 wt Allele,233," C1705889, "
5729,2732,cholinesterase inhibitor,265," C0008425, "
1125,2733,CD244 wt Allele,266," C3538766, "
4470,2734,"Silicon, NOS",234," C0037107, "
2388,2735,"Xenon, NOS",278," C0043339, "
2198,2736,Amsacrine,229," C0002699, "
827,2737,TRGV9 gene,255," C1421140, "
494,2738,"Mycotoxin, NOS",268," C0026955, "
1142,2739,Tyrode's solution,243," C0077548, "
1183,2740,"Forms, Dosage",290," C0013058, "
6023,2741,Aclarubicin,251," C0001143, "
1145,2742,immunosorbent,228," C0021075, "
1397,2743,serotonin receptors,258," C0034838, "
2642,2744,RESPIRATORY SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS,270," C3541375, "
1078,2745,Pharmaceutical Preservative,279," C0033086, "
4532,2746,GLUCOSE CONTROL,281," C0726398, "
1697,2747,Molsidomin,291," C0026400, "
1181,2748,dextrose solution,260," C1165603, "
2743,2749,mitomycin,267," C0026254, "
5563,2750,Blood group antigen S,226," C0221135, "
4742,2751,quinoline,220," C0034424, "
1611,2752,Anti-anginal [EPC],330," C1874267, "
4036,2753,Ritodrine,224," C0035661, "
5432,2754,"Pepsinogen, NOS",249," C0030913, "
5046,2755,KRT5 wt Allele,237," C3810570, "
743,2756,beta-Adrenergic Blocker [EPC],393," C3536830, "
5752,2757,beta N Acetylglucosaminidase,223," C0001057, "
2401,2758,Flurbiprofen,266," C0016377, "
3767,2759,Mannans,221," C0024727, "
4832,2760,Complement 3,272," C0009506, "
3683,2761,MS4A2 wt Allele,258," C3539705, "
2657,2762,"Elastomers, Silicone",265," C0037110, "
980,2763,IMMUNE SERA SYSTEMIC ANTIINFECTIVES,223," C3542465, "
3983,2764,histamine antagonist,342," C0019590, "
2131,2765,local anesthetic throat preparations,262," C3540696, "
666,2766,"Glycol, Propylene",244," C0072225, "
4354,2767,Dietary Molybdenum,215," C2348273, "
5869,2768,Cytochrome P-450 CYP1A1,231," C0059735, "
3902,2769,F7 gene,218," C1333523, "
1472,2770,Concentrated Solution Dosage Form,246," C1707468, "
4642,2771,carbonated,277," C0007026, "
4100,2772,Dihydroergotamine,274," C0012291, "
1147,2773,Deer allergen,222," C3665360, "
1544,2774,Thiazides,313," C0541746, "
1275,2775,SRS-A,224," C0038091, "
3138,2776,sympathomimetic,318," C0039052, "
170,2777,Anthralin,235," C0003166, "
5151,2778,Boron 3+,230," C2349968, "
657,2779,Methylphenidate,250," C0025810, "
3700,2780,"Molybdenum, NOS",215," C0026402, "
4823,2781,FPL-55712,221," C0060706, "
5565,2782,IAPP wt Allele,229," C3813126, "
4207,2783,"Reagents, Tumor Markers",249," C1139415, "
2014,2784,Antidiuretics,247," C0596110, "
366,2785,Cyclooxygenase Inhibitor [EPC],308," C3536910, "
1195,2786,"Inhibitors, Lipoxygenase",226," C0085385, "
1565,2787,Wheat Bran extract,228," C3257534, "
969,2788,Cell Membrane Proteins,227," C0242391, "
5950,2789,"Enzyme preparations, digestives",231," C3541960, "
4430,2790,"kappa-Chains, Immunoglobulin",254," C0021036, "
1891,2791,diphosphoglycerate,232," C0178597, "
4449,2792,cholesterol dietary,220," C0008395, "
5722,2793,TREH gene,230," C1421114, "
5943,2794,Sulindac,223," C0038792, "
5128,2795,Muscle relaxants,290," C0358430, "
4619,2796,CYTIP gene,308," C1418983, "
2178,2797,Agar medium,233," C1720273, "
2586,2798,"Calcitonin, Salmon",225," C0073994, "
192,2799,"Organic chemical, NOS",220," C0029224, "
43,2800,Phenothiazine [EPC],240," C3536886, "
691,2801,cannabinoid,264," C0006864, "
2691,2802,PEPSINOGEN GENE,251," C1868501, "
5386,2803,"Calcium ionophore, NOS",241," C0444420, "
4396,2804,acid benzoic,220," C0053225, "
379,2805,"Antagonists, Histamine H1",257," C0019592, "
941,2806,"Hypertonic Solution, Saline",265," C0036085, "
2253,2807,SHOX2 gene,226," C1420042, "
5846,2808,"Lactic dehydrogenase isoenzyme, NOS",270," C0022920, "
2339,2809,autoantigen,237," C0004359, "
5216,2810,"Aromatic amino acid, NOS",228," C0301713, "
2972,2811,Trazodone,245," C0040805, "
751,2812,Lipoprotein (a-),239," C0125953, "
3788,2813,Antihistamine [EPC],280," C3536809, "
3980,2814,linoleates,247," C0125894, "
5301,2815,Peptone,229," C0030966, "
4322,2816,"Fluorine, NOS",237," C0016330, "
3,2817,"Antagonists, Serotonin",269," C0036753, "
1034,2818,linoleate,247," C0220871, "
723,2819,Sodium valproate,257," C0037567, "
3532,2820,Phenothiazine derivatives,226," C0304370, "
5356,2821,CLOCK gene,225," C1413503, "
3748,2822,Phosphonoacetic Acid,254," C0031681, "
2063,2823,GTPBP1 gene,249," C1415351, "
1945,2824,"Antidote, NOS",288," C0003295, "
2809,2825,Technetium Tc^99m^ medronate,240," C0039416, "
3752,2826,"Coagulant, NOS",243," C0009117, "
1168,2827,Radioactive Label,269," C2986808, "
5992,2828,Hematoxiline,230," C0018964, "
2519,2829,anti fungal,271," C0718566, "
5873,2830,Fluphenazine,223," C0016368, "
4355,2831,Methymazol,246," C0025644, "
2197,2832,AFMID gene,260," C1427198, "
5395,2833,Sulfonamide [EPC],259," C3536763, "
5039,2834,8 Bromo Cyclic Adenosine Monophosphate,222," C0000661, "
5118,2835,"Natrium fluoratum, sodium fluoride, Homeopathic preparation",235," C1171560, "
4033,2836,Indapamide,232," C0021186, "
715,2837,VANGL2 gene,228," C1423541, "
